run_accession	sample_accession	instrument_platform	instrument_model	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	country	collection_date	isolate	strain
ERR4082674	SAMEA6808107	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082674/ERR4082674_1.fastq.gz	115395687	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082674/ERR4082674_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082674/ERR4082674_1.fastq.gz	8d1ea1f4f28f3d13f8f9dd9f78bbed09	2020-04-29	2020-04-29	United Kingdom	2020-04-10		
ERR4082675	SAMEA6808108	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082675/ERR4082675_1.fastq.gz	14122964	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082675/ERR4082675_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082675/ERR4082675_1.fastq.gz	21f188d9a8b28f6229c70d17ef1d0bad	2020-04-29	2020-04-29	United Kingdom	2020-04-09		
ERR4082676	SAMEA6808109	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082676/ERR4082676_1.fastq.gz	87710900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082676/ERR4082676_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082676/ERR4082676_1.fastq.gz	eae06de71e5b339734da3837473dfcfe	2020-04-29	2020-04-29	United Kingdom	2020-04-09		
ERR4082677	SAMEA6808110	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082677/ERR4082677_1.fastq.gz	23186262	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082677/ERR4082677_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082677/ERR4082677_1.fastq.gz	d60c026a6907ebd774ba4464559f65dc	2020-04-29	2020-04-29	United Kingdom	2020-04-10		
ERR4082678	SAMEA6808111	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082678/ERR4082678_1.fastq.gz	108599402	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082678/ERR4082678_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082678/ERR4082678_1.fastq.gz	cf94ac6ec917083939501950f6ca5246	2020-04-29	2020-04-29	United Kingdom	2020-04-10		
ERR4082679	SAMEA6808112	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4082679/ERR4082679_1.fastq.gz	56169194	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082679/ERR4082679_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082679/ERR4082679_1.fastq.gz	26cc2d4fc2b9d3141e665924b676769e	2020-04-29	2020-04-29	United Kingdom	2020-04-10		
ERR4082680	SAMEA6808113	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082680/ERR4082680_1.fastq.gz	123352427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082680/ERR4082680_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082680/ERR4082680_1.fastq.gz	52b97cbf080f5d160fc4d3965f53f920	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082681	SAMEA6808114	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082681/ERR4082681_1.fastq.gz	136569376	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082681/ERR4082681_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082681/ERR4082681_1.fastq.gz	2b142ac8a00a25bef3033598e09d760a	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082682	SAMEA6808115	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4082682/ERR4082682_1.fastq.gz	34627770	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082682/ERR4082682_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082682/ERR4082682_1.fastq.gz	fbbb5ae26da46dffff29b6dfdeb9eb2b	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082683	SAMEA6808116	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4082683/ERR4082683_1.fastq.gz	79714181	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082683/ERR4082683_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082683/ERR4082683_1.fastq.gz	157d28282c359383a7049f65c6e21a02	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082684	SAMEA6808117	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082684/ERR4082684_1.fastq.gz	87641576	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082684/ERR4082684_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082684/ERR4082684_1.fastq.gz	decf2c77e51837e83f58304456052029	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082686	SAMEA6808118	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082686/ERR4082686_1.fastq.gz	43456657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082686/ERR4082686_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082686/ERR4082686_1.fastq.gz	44abb1680b0934de498030116d6a8f94	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082687	SAMEA6808120	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082687/ERR4082687_1.fastq.gz	92146169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082687/ERR4082687_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082687/ERR4082687_1.fastq.gz	9d282e07439f07bb521f73e3ef7443b6	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082688	SAMEA6808121	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082688/ERR4082688_1.fastq.gz	142079140	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082688/ERR4082688_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082688/ERR4082688_1.fastq.gz	e40302a3296d2d8e257282edb95a2929	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082689	SAMEA6808122	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4082689/ERR4082689_1.fastq.gz	64352873	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082689/ERR4082689_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082689/ERR4082689_1.fastq.gz	e992ca427d2951b77394ee1ff0062a1c	2020-04-29	2020-04-29	United Kingdom	2020-04-11		
ERR4082710	SAMEA6808167	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082710/ERR4082710_1.fastq.gz	118901743	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082710/ERR4082710_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082710/ERR4082710_1.fastq.gz	98968012cf69a2c7d8317854ec550923	2020-04-29	2020-04-29	United Kingdom	2020-04-17		
ERR4082711	SAMEA6808173	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082711/ERR4082711_1.fastq.gz	90041098	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082711/ERR4082711_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082711/ERR4082711_1.fastq.gz	c08269963404122438c697eccce713dc	2020-04-29	2020-04-29	United Kingdom	2020-04-16		
ERR4082712	SAMEA6808176	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4082712/ERR4082712_1.fastq.gz	140821674	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082712/ERR4082712_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082712/ERR4082712_1.fastq.gz	8f7d31d5f7acf26abca46ae62ae350de	2020-04-29	2020-04-29	United Kingdom	2020-04-16		
ERR4082714	SAMEA6808178	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082714/ERR4082714_1.fastq.gz	386508281	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082714/ERR4082714_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082714/ERR4082714_1.fastq.gz	7e395d04d5df58136a49f78d4a6517b0	2020-04-29	2020-04-29	United Kingdom	2020-03-30		
ERR4082741	SAMEA6808192	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082741/ERR4082741_1.fastq.gz	527581307	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082741/ERR4082741_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082741/ERR4082741_1.fastq.gz	0267c08b8570cae89f7aa4b6ad43d103	2020-04-29	2020-04-29	United Kingdom	2020-03-29		
ERR4082746	SAMEA6808196	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082746/ERR4082746_1.fastq.gz	77598722	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082746/ERR4082746_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082746/ERR4082746_1.fastq.gz	61610c0c52577998a23c8b0ab7be3487	2020-04-29	2020-04-29	United Kingdom	2020-03-31		
ERR4082757	SAMEA6808203	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082757/ERR4082757_1.fastq.gz	406228045	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082757/ERR4082757_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082757/ERR4082757_1.fastq.gz	105d9826a7c4e70b79e827a6a24e6ac4	2020-04-29	2020-04-29	United Kingdom	2020-03-26		
ERR4082806	SAMEA6808238	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082806/ERR4082806_1.fastq.gz	471321326	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082806/ERR4082806_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082806/ERR4082806_1.fastq.gz	f1b44782a2c104e2dabf9be18717169c	2020-04-29	2020-04-29	United Kingdom	2020-04-01		
ERR4082845	SAMEA6808273	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082845/ERR4082845_1.fastq.gz	531769906	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082845/ERR4082845_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082845/ERR4082845_1.fastq.gz	40d965cfcbe7a9d9519cb4137d44b2c6	2020-04-29	2020-04-29	United Kingdom	2020-04-02		
ERR4082861	SAMEA6808285	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082861/ERR4082861_1.fastq.gz	492551164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082861/ERR4082861_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082861/ERR4082861_1.fastq.gz	e6fee1cf8e81c816fb4350f2ff4f289e	2020-04-29	2020-04-29	United Kingdom	2020-04-01		
ERR4082871	SAMEA6808291	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082871/ERR4082871_1.fastq.gz	28098830	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082871/ERR4082871_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082871/ERR4082871_1.fastq.gz	a972ff0cce9f10b833e6f7c5d0adea82	2020-04-29	2020-04-29	United Kingdom	2020-04-03		
ERR4082880	SAMEA6808298	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082880/ERR4082880_1.fastq.gz	85363529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082880/ERR4082880_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082880/ERR4082880_1.fastq.gz	1c3bd53192eb684ff8d21b2d6f0c73a5	2020-04-29	2020-04-29	United Kingdom	2020-04-04		
ERR4082893	SAMEA6808309	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4082893/ERR4082893_1.fastq.gz	27312719	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082893/ERR4082893_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082893/ERR4082893_1.fastq.gz	0ec8898605f3f2466d453f51c82154be	2020-04-29	2020-04-29	United Kingdom	2020-04-05		
ERR4082895	SAMEA6808311	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082895/ERR4082895_1.fastq.gz	460042875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082895/ERR4082895_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082895/ERR4082895_1.fastq.gz	2746b44d33e9ad20d99bfa7eed24ff93	2020-04-29	2020-04-29	United Kingdom	2020-04-05		
ERR4082912	SAMEA6808322	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4082912/ERR4082912_1.fastq.gz	328166118	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082912/ERR4082912_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082912/ERR4082912_1.fastq.gz	8d20e213f8595c7dd8e17fe56592cca4	2020-04-29	2020-04-29	United Kingdom	2020-04-05		
ERR4082913	SAMEA6808323	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4082913/ERR4082913_1.fastq.gz	398508715	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082913/ERR4082913_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082913/ERR4082913_1.fastq.gz	0940f17c133e079a9f470de1e149964e	2020-04-29	2020-04-29	United Kingdom	2020-04-05		
ERR4082915	SAMEA6808325	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082915/ERR4082915_1.fastq.gz	368579366	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082915/ERR4082915_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082915/ERR4082915_1.fastq.gz	e0570ff42781e48dd23c09358a99f1d6	2020-04-29	2020-04-29	United Kingdom	2020-04-03		
ERR4082928	SAMEA6808329	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082928/ERR4082928_1.fastq.gz	299636411	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082928/ERR4082928_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082928/ERR4082928_1.fastq.gz	3747a7a7b6335a42edb73ff70db51c4b	2020-04-29	2020-04-29	United Kingdom	2020-04-06		
ERR4082931	SAMEA6808338	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082931/ERR4082931_1.fastq.gz	345150230	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082931/ERR4082931_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082931/ERR4082931_1.fastq.gz	f365a4da9b5e9bc6e9d2218f6d0ed343	2020-04-29	2020-04-29	United Kingdom	2020-04-05		
ERR4082944	SAMEA6808347	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082944/ERR4082944_1.fastq.gz	691904235	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082944/ERR4082944_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082944/ERR4082944_1.fastq.gz	91ab23eaba1e817ec530cf89c052e1d9	2020-04-29	2020-04-29	United Kingdom	2020-04-04		
ERR4082955	SAMEA6808351	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082955/ERR4082955_1.fastq.gz	211169772	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082955/ERR4082955_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082955/ERR4082955_1.fastq.gz	3d5c0c18f70e92d72f49ed5118d96ef6	2020-04-29	2020-04-29	United Kingdom	2020-04-06		
ERR4084862	SAMEA6791729	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4084862/ERR4084862_1.fastq.gz	80171680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4084862/ERR4084862_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4084862/ERR4084862_1.fastq.gz	bb59dfbe1b85358dfead9f27b96ad549	2020-04-30	2020-04-30				
ERR4084863	SAMEA6791750	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4084863/ERR4084863_1.fastq.gz	49117572	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4084863/ERR4084863_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4084863/ERR4084863_1.fastq.gz	ecd79acd435b7b9991b8058e6a2e1381	2020-04-30	2020-04-30				
ERR4084864	SAMEA6791751	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4084864/ERR4084864_1.fastq.gz	12844552	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4084864/ERR4084864_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4084864/ERR4084864_1.fastq.gz	71f5e29195416984c61d3af1ead8fa71	2020-04-30	2020-04-30				
ERR4084865	SAMEA6791752	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4084865/ERR4084865_1.fastq.gz	13260843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4084865/ERR4084865_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4084865/ERR4084865_1.fastq.gz	7ebb2a11d75a97560dbeb4a92c07cc4d	2020-04-30	2020-04-30				
ERR4084866	SAMEA6791753	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4084866/ERR4084866_1.fastq.gz	21503410	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4084866/ERR4084866_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4084866/ERR4084866_1.fastq.gz	58c56183ba97bef430185e9b45606c17	2020-04-30	2020-04-30				
ERR4084867	SAMEA6791754	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4084867/ERR4084867_1.fastq.gz	13502572	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4084867/ERR4084867_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4084867/ERR4084867_1.fastq.gz	d69a5588bdbca9399fe9bff76c868a95	2020-04-30	2020-04-30				
ERR4084868	SAMEA6791756	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4084868/ERR4084868_1.fastq.gz	44593927	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4084868/ERR4084868_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4084868/ERR4084868_1.fastq.gz	5a54813640f35307e64448e257fa9e3e	2020-04-30	2020-04-30				
ERR4084869	SAMEA6791759	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4084869/ERR4084869_1.fastq.gz	47535230	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4084869/ERR4084869_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4084869/ERR4084869_1.fastq.gz	5ca2c641426d474b34d92c35555cd94c	2020-04-30	2020-04-30				
ERR4084870	SAMEA6807739	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4084870/ERR4084870_1.fastq.gz	115931507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4084870/ERR4084870_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4084870/ERR4084870_1.fastq.gz	b01a692a663b2661510c0880135c936b	2020-04-30	2020-04-30	United Kingdom	2020-04-03		
ERR4084871	SAMEA6807740	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4084871/ERR4084871_1.fastq.gz	247615130	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4084871/ERR4084871_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4084871/ERR4084871_1.fastq.gz	3d92785cd1083e7ad319956cf4a311a0	2020-04-30	2020-04-30	United Kingdom	2020-04-03		
ERR4084872	SAMEA6807742	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4084872/ERR4084872_1.fastq.gz	110458160	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4084872/ERR4084872_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4084872/ERR4084872_1.fastq.gz	bea27f603671964f7e3e984d9ceb18ec	2020-04-30	2020-04-30	United Kingdom	2020-04-03		
ERR4084873	SAMEA6807744	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4084873/ERR4084873_1.fastq.gz	329928090	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4084873/ERR4084873_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4084873/ERR4084873_1.fastq.gz	828a24e68e637bef331b09d8e4591c33	2020-04-30	2020-04-30	United Kingdom	2020-04-03		
ERR4084874	SAMEA6807745	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4084874/ERR4084874_1.fastq.gz	310650317	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4084874/ERR4084874_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4084874/ERR4084874_1.fastq.gz	cb4f528d9634145125c953c8466b867e	2020-04-30	2020-04-30	United Kingdom	2020-04-03		
ERR4084875	SAMEA6807746	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4084875/ERR4084875_1.fastq.gz	307325803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4084875/ERR4084875_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4084875/ERR4084875_1.fastq.gz	9261f50c9f74965f0a9fb6f41db98aec	2020-04-30	2020-04-30	United Kingdom	2020-04-03		
ERR4084876	SAMEA6807747	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4084876/ERR4084876_1.fastq.gz	198326687	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4084876/ERR4084876_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4084876/ERR4084876_1.fastq.gz	06ddce1cfa0f5750e0f74f039f9cc8ff	2020-04-30	2020-04-30	United Kingdom	2020-04-03		
ERR4084877	SAMEA6807748	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4084877/ERR4084877_1.fastq.gz	318715934	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4084877/ERR4084877_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4084877/ERR4084877_1.fastq.gz	866a9e34ae6545fbd8255f93a50fb62c	2020-04-30	2020-04-30	United Kingdom	2020-04-02		
ERR4084878	SAMEA6807750	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4084878/ERR4084878_1.fastq.gz	249929867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4084878/ERR4084878_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4084878/ERR4084878_1.fastq.gz	653d3ca6cfc01dcd293f2461cff5309a	2020-04-30	2020-04-30	United Kingdom	2020-04-02		
ERR4084879	SAMEA6807751	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4084879/ERR4084879_1.fastq.gz	96804370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4084879/ERR4084879_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4084879/ERR4084879_1.fastq.gz	66bcde96c844d25fb6788fcf0f2f17e6	2020-04-30	2020-04-30	United Kingdom	2020-04-02		
ERR4084880	SAMEA6807752	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4084880/ERR4084880_1.fastq.gz	81376469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4084880/ERR4084880_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4084880/ERR4084880_1.fastq.gz	d9a1e44b372d47098e893e9500fa4f65	2020-04-30	2020-04-30	United Kingdom	2020-04-02		
