run_accession	sample_accession	instrument_platform	instrument_model	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	country	collection_date	isolate	strain
ERR7375270	SAMEA11034311	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/000/ERR7375270/ERR7375270.fastq.gz	31338501	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375270/ERR7375270.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375270/ERR7375270.fastq.gz	3baf61fa893763c9db6a97cfa9b6fae0	2021-11-19	2021-11-19	United Kingdom	2021-10-29	not provided	
ERR7375250	SAMEA11034293	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/000/ERR7375250/ERR7375250.fastq.gz	18255245	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375250/ERR7375250.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375250/ERR7375250.fastq.gz	45276851c64d896e70cd8506c3c7e729	2021-11-19	2021-11-19	United Kingdom	2021-10-31	not provided	
ERR7375249	SAMEA11034291	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/009/ERR7375249/ERR7375249.fastq.gz	25841842	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/009/ERR7375249/ERR7375249.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/009/ERR7375249/ERR7375249.fastq.gz	1761cf02c219b7afb23ac9d1a32e3c8b	2021-11-19	2021-11-19	United Kingdom	2021-10-24	not provided	
ERR7375232	SAMEA11034273	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/002/ERR7375232/ERR7375232.fastq.gz	37953497	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375232/ERR7375232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375232/ERR7375232.fastq.gz	b5a947e5a3f0b2e7ee6ddeb2368e6ec5	2021-11-19	2021-11-19	United Kingdom	2020-01-01	not provided	
ERR7375230	SAMEA11034267	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/000/ERR7375230/ERR7375230.fastq.gz	16631927	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375230/ERR7375230.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375230/ERR7375230.fastq.gz	9677d606b53820503b77ec32197457da	2021-11-19	2021-11-19	United Kingdom	2021-10-29	not provided	
ERR7375227	SAMEA11034268	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/007/ERR7375227/ERR7375227.fastq.gz	125893942	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375227/ERR7375227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375227/ERR7375227.fastq.gz	767752a3ebd0de08419f409c3cbbbef1	2021-11-19	2021-11-19	United Kingdom	2021-11-01	not provided	
ERR7375221	SAMEA11034261	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/001/ERR7375221/ERR7375221.fastq.gz	39492319	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375221/ERR7375221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375221/ERR7375221.fastq.gz	ec45498f30b90fb5eff726fcd71f65fb	2021-11-19	2021-11-19	United Kingdom	2021-10-28	not provided	
ERR7375218	SAMEA11034260	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/008/ERR7375218/ERR7375218.fastq.gz	2752221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375218/ERR7375218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375218/ERR7375218.fastq.gz	a46bdec275ade8b3dcf9e402caffb630	2021-11-19	2021-11-19	United Kingdom	2021-10-22	not provided	
ERR7375217	SAMEA11034257	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/007/ERR7375217/ERR7375217.fastq.gz	50285617	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375217/ERR7375217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375217/ERR7375217.fastq.gz	0a9dddc2113612dbad1486f87dbea0d9	2021-11-19	2021-11-19	United Kingdom	2020-01-01	not provided	
ERR7375212	SAMEA11034254	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/002/ERR7375212/ERR7375212.fastq.gz	12573594	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375212/ERR7375212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375212/ERR7375212.fastq.gz	52879419683f579a1f2d5c7b82c7447b	2021-11-19	2021-11-19	United Kingdom	2021-09-27	not provided	
ERR7375211	SAMEA11034252	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/001/ERR7375211/ERR7375211.fastq.gz	4740622	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375211/ERR7375211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375211/ERR7375211.fastq.gz	4dbc453d18305b8636f1117f50c7d6ad	2021-11-19	2021-11-19	United Kingdom	2021-10-26	not provided	
ERR7375208	SAMEA11034249	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/008/ERR7375208/ERR7375208.fastq.gz	5746983	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375208/ERR7375208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375208/ERR7375208.fastq.gz	92776472458bbd3598c2c1ee866cf4c5	2021-11-19	2021-11-19	United Kingdom	2021-10-12	not provided	
ERR7375205	SAMEA11034247	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/005/ERR7375205/ERR7375205.fastq.gz	5570727	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375205/ERR7375205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375205/ERR7375205.fastq.gz	981fe580ff1d516f0a6cf7059be40cfc	2021-11-19	2021-11-19	United Kingdom	2021-11-01	not provided	
ERR7375204	SAMEA11034245	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/004/ERR7375204/ERR7375204.fastq.gz	34227390	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375204/ERR7375204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375204/ERR7375204.fastq.gz	fd87b42777427395527186f23302dd9a	2021-11-19	2021-11-19	United Kingdom	2021-09-17	not provided	
ERR7375196	SAMEA11034237	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/006/ERR7375196/ERR7375196.fastq.gz	29347964	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375196/ERR7375196.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375196/ERR7375196.fastq.gz	170672afa7df30d40f3aaac63ea29c9c	2021-11-19	2021-11-19	United Kingdom	2021-09-27	not provided	
ERR7375192	SAMEA11034233	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/002/ERR7375192/ERR7375192.fastq.gz	71521472	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375192/ERR7375192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375192/ERR7375192.fastq.gz	91b546fb0e7aa221a18f0abc632fe1ac	2021-11-19	2021-11-19	United Kingdom	2021-11-04	not provided	
ERR7375182	SAMEA11034225	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/002/ERR7375182/ERR7375182.fastq.gz	96549021	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375182/ERR7375182.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375182/ERR7375182.fastq.gz	0a4112893c647614f7e3de5419401cbb	2021-11-19	2021-11-19	United Kingdom	2021-11-03	not provided	
ERR7375179	SAMEA11034220	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/009/ERR7375179/ERR7375179.fastq.gz	20739240	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/009/ERR7375179/ERR7375179.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/009/ERR7375179/ERR7375179.fastq.gz	eeabbd8a526243f0485b8b82c61e4057	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375177	SAMEA11034219	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/007/ERR7375177/ERR7375177.fastq.gz	35826378	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375177/ERR7375177.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375177/ERR7375177.fastq.gz	cfed5ebcb65be0d135abdc6e93f80ab5	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375176	SAMEA11034218	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/006/ERR7375176/ERR7375176.fastq.gz	19237147	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375176/ERR7375176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375176/ERR7375176.fastq.gz	c736d719f40326a4613c1ef92dbcef89	2021-11-19	2021-11-19	United Kingdom	2021-11-01	not provided	
ERR7375171	SAMEA11034209	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/001/ERR7375171/ERR7375171.fastq.gz	44252419	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375171/ERR7375171.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375171/ERR7375171.fastq.gz	743062c043f9e442f3d691f2d1da64a3	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375163	SAMEA11034206	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/003/ERR7375163/ERR7375163.fastq.gz	6648511	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/003/ERR7375163/ERR7375163.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/003/ERR7375163/ERR7375163.fastq.gz	7489390b71091c86d2868a576c297c48	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375155	SAMEA11034196	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/005/ERR7375155/ERR7375155.fastq.gz	4059579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375155/ERR7375155.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375155/ERR7375155.fastq.gz	5fdb44e50cb753a377f8b6002dcab040	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375154	SAMEA11034195	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/004/ERR7375154/ERR7375154.fastq.gz	6013228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375154/ERR7375154.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375154/ERR7375154.fastq.gz	bd4b6ee5ab0a40dbd5d3b9ab7b06eea4	2021-11-19	2021-11-19	United Kingdom	2020-01-01	not provided	
ERR7375153	SAMEA11034192	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/003/ERR7375153/ERR7375153.fastq.gz	100874867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/003/ERR7375153/ERR7375153.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/003/ERR7375153/ERR7375153.fastq.gz	cec1d0bed0f318c21d735d44c3253c01	2021-11-19	2021-11-19	United Kingdom	2021-10-26	not provided	
ERR7375147	SAMEA11034189	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/007/ERR7375147/ERR7375147.fastq.gz	15449255	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375147/ERR7375147.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375147/ERR7375147.fastq.gz	df1980f71fca37ec1dd46bebf29a9d9f	2021-11-19	2021-11-19	United Kingdom	2021-09-18	not provided	
ERR7375146	SAMEA11034187	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/006/ERR7375146/ERR7375146.fastq.gz	6808499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375146/ERR7375146.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375146/ERR7375146.fastq.gz	cf57bfb2eb1f3634442a52c4ae2c4fee	2021-11-19	2021-11-19	United Kingdom	2021-10-30	not provided	
ERR7375145	SAMEA11034186	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/005/ERR7375145/ERR7375145.fastq.gz	18187700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375145/ERR7375145.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375145/ERR7375145.fastq.gz	70e4781a6acff38a4d361443f08676ba	2021-11-19	2021-11-19	United Kingdom	2021-11-01	not provided	
ERR7375141	SAMEA11034182	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/001/ERR7375141/ERR7375141.fastq.gz	8122479	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375141/ERR7375141.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375141/ERR7375141.fastq.gz	928663802d9f72899a70b6edac790c0a	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375140	SAMEA11034181	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/000/ERR7375140/ERR7375140.fastq.gz	10525591	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375140/ERR7375140.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375140/ERR7375140.fastq.gz	8d9341eac295c0b0369c01a652240448	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375137	SAMEA11034177	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/007/ERR7375137/ERR7375137.fastq.gz	75556772	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375137/ERR7375137.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375137/ERR7375137.fastq.gz	a76feb51fe52c2db0495fee02d3acdd2	2021-11-19	2021-11-19	United Kingdom	2020-01-01	not provided	
ERR7375134	SAMEA11034175	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/004/ERR7375134/ERR7375134.fastq.gz	4630688	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375134/ERR7375134.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375134/ERR7375134.fastq.gz	f0da036060e0dc8cb87522c84a0dd76d	2021-11-19	2021-11-19	United Kingdom	2021-10-31	not provided	
ERR7375130	SAMEA11034171	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/000/ERR7375130/ERR7375130.fastq.gz	50507516	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375130/ERR7375130.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375130/ERR7375130.fastq.gz	41161fd049487d1be194c72ffdc423a9	2021-11-19	2021-11-19	United Kingdom	2021-10-29	not provided	
ERR7375126	SAMEA11034167	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/006/ERR7375126/ERR7375126.fastq.gz	6009729	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375126/ERR7375126.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375126/ERR7375126.fastq.gz	8bb042e73aa63f18f78c2abcb20dda34	2021-11-19	2021-11-19	United Kingdom	2021-10-08	not provided	
ERR7375124	SAMEA11034166	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/004/ERR7375124/ERR7375124.fastq.gz	16854874	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375124/ERR7375124.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375124/ERR7375124.fastq.gz	b8b13dd0c682a62cda3407b54d6e43e9	2021-11-19	2021-11-19	United Kingdom	2021-10-27	not provided	
ERR7375120	SAMEA11034161	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/000/ERR7375120/ERR7375120.fastq.gz	18734788	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375120/ERR7375120.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375120/ERR7375120.fastq.gz	ab6e5e845fb3f588e62dce07fe45829c	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375118	SAMEA11034159	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/008/ERR7375118/ERR7375118.fastq.gz	16597099	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375118/ERR7375118.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375118/ERR7375118.fastq.gz	50cb5b9d04065041c52c66fb6fc7363b	2021-11-19	2021-11-19	United Kingdom	2021-10-26	not provided	
ERR7375115	SAMEA10946305	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/005/ERR7375115/ERR7375115.fastq.gz	16385125	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375115/ERR7375115.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375115/ERR7375115.fastq.gz	8dee31392c5cc832320f7c6d852b937f	2021-11-19	2021-11-19	United Kingdom	2021-10-18	not provided	
ERR7375100	SAMEA11034142	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/000/ERR7375100/ERR7375100.fastq.gz	56121445	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375100/ERR7375100.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/000/ERR7375100/ERR7375100.fastq.gz	f6c071a7f4b3f894351d0d9071cdecfc	2021-11-19	2021-11-19	United Kingdom	2021-10-21	not provided	
ERR7375098	SAMEA11034141	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/008/ERR7375098/ERR7375098.fastq.gz	9234649	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375098/ERR7375098.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375098/ERR7375098.fastq.gz	55dd86229bf7feb726b43f84227a81b7	2021-11-19	2021-11-19	United Kingdom	2021-10-26	not provided	
ERR7375096	SAMEA11034140	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/006/ERR7375096/ERR7375096.fastq.gz	13931958	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375096/ERR7375096.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375096/ERR7375096.fastq.gz	722833d8523d6692512de737c9ee7613	2021-11-19	2021-11-19	United Kingdom	2021-11-05	not provided	
ERR7375095	SAMEA11034139	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/005/ERR7375095/ERR7375095.fastq.gz	6749432	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375095/ERR7375095.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375095/ERR7375095.fastq.gz	96f2eb5f39b3e7c29c6445e1732d4bb3	2021-11-19	2021-11-19	United Kingdom	2021-10-01	not provided	
ERR7375085	SAMEA11034131	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/005/ERR7375085/ERR7375085.fastq.gz	8654596	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375085/ERR7375085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375085/ERR7375085.fastq.gz	19ce80d40c139ed6495423982668ea5a	2021-11-19	2021-11-19	United Kingdom	2021-10-12	not provided	
ERR7375084	SAMEA11034130	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/004/ERR7375084/ERR7375084.fastq.gz	38473074	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375084/ERR7375084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375084/ERR7375084.fastq.gz	890af7ebfadc7a44a03be32c46b25649	2021-11-19	2021-11-19	United Kingdom	2021-11-02	not provided	
ERR7375079	SAMEA11034123	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/009/ERR7375079/ERR7375079.fastq.gz	13445986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/009/ERR7375079/ERR7375079.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/009/ERR7375079/ERR7375079.fastq.gz	023684138bb5bd2a9ccd21de9c20f78a	2021-11-19	2021-11-19	United Kingdom	2021-10-29	not provided	
ERR7375077	SAMEA11034121	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/007/ERR7375077/ERR7375077.fastq.gz	3190932	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375077/ERR7375077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375077/ERR7375077.fastq.gz	9c6ef87db96a40d2731a0635e3ac2c0a	2021-11-19	2021-11-19	United Kingdom	2021-10-29	not provided	
ERR7375076	SAMEA11034120	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/006/ERR7375076/ERR7375076.fastq.gz	8567945	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375076/ERR7375076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/006/ERR7375076/ERR7375076.fastq.gz	ab483f7cce7f510a830f21952cc6881c	2021-11-19	2021-11-19	United Kingdom	2021-10-26	not provided	
ERR7375072	SAMEA11034116	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/002/ERR7375072/ERR7375072.fastq.gz	12938003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375072/ERR7375072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/002/ERR7375072/ERR7375072.fastq.gz	8f9f810c0bd416fbc03abc9b46d28d84	2021-11-19	2021-11-19	United Kingdom	2021-11-05	not provided	
ERR7375069	SAMEA11034112	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/009/ERR7375069/ERR7375069.fastq.gz	24684409	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/009/ERR7375069/ERR7375069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/009/ERR7375069/ERR7375069.fastq.gz	95c14fa11cc6e6e6661a928a3bd952f8	2021-11-19	2021-11-19	United Kingdom	2021-10-17	not provided	
ERR7375067	SAMEA11034110	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/007/ERR7375067/ERR7375067.fastq.gz	6383902	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375067/ERR7375067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375067/ERR7375067.fastq.gz	d62b54776071e191c5fd7f028f2d4e94	2021-11-19	2021-11-19	United Kingdom	2021-10-26	not provided	
ERR7375064	SAMEA11034107	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/004/ERR7375064/ERR7375064.fastq.gz	63589444	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375064/ERR7375064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/004/ERR7375064/ERR7375064.fastq.gz	15a1cda55682903a3c72cab606b2f286	2021-11-19	2021-11-19	United Kingdom	2021-11-04	not provided	
ERR7375061	SAMEA11034103	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/001/ERR7375061/ERR7375061.fastq.gz	68297425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375061/ERR7375061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/001/ERR7375061/ERR7375061.fastq.gz	7aff19bb8d59a89b1aefd823a80ddd39	2021-11-19	2021-11-19	United Kingdom	2021-10-29	not provided	
ERR7375057	SAMEA11034100	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/007/ERR7375057/ERR7375057.fastq.gz	31874808	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375057/ERR7375057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/007/ERR7375057/ERR7375057.fastq.gz	846abfd97e706320a895365a247f196f	2021-11-19	2021-11-19	United Kingdom	2021-10-18	not provided	
ERR7375055	SAMEA11034095	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/005/ERR7375055/ERR7375055.fastq.gz	11837828	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375055/ERR7375055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/005/ERR7375055/ERR7375055.fastq.gz	28d7c2cd35f1d96bdce12365b7d806db	2021-11-19	2021-11-19	United Kingdom	2021-11-03	not provided	
ERR7375048	SAMEA11034090	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR737/008/ERR7375048/ERR7375048.fastq.gz	4116239	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375048/ERR7375048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR737/008/ERR7375048/ERR7375048.fastq.gz	d2a59b32793101be0d27cbe852b5a805	2021-11-19	2021-11-19	United Kingdom	2021-10-01	not provided	
